Condition,timefit,Time,Gate,TOF,Extinction,Green,logGreen
CM500,24,T24,R4,2308,3087,4081,8.314097335
CM500,24,T24,R4,2047,1157,1650,7.408530567
CM500,24,T24,R4,2453,2529,2080,7.640123173
CM500,24,T24,R3,3153,2821,37.4,3.621670704
CM500,24,T24,R5,2753,2336,526,6.265301213
CM500,24,T24,R4,2967,2718,3515,8.164794804
CM500,24,T24,R4,2682,1792,3095,8.037543185
CM500,24,T24,R4,2078,1241,1231,7.115582126
CM500,24,T24,R2,3485,2273,2650,7.882314919
CM500,24,T24,R2,1887,1918,827,6.717804695
CM500,24,T24,R5,2016,1364,78,4.356708827
CM500,24,T24,R5,3276,4435,312,5.743003188
CM500,24,T24,R2,3451,2749,288,5.66296048
CM500,24,T24,R4,2921,2775,1774,7.480992163
CM500,24,T24,R4,2860,3774,2834,7.94944442
CM500,24,T24,R2,2730,1880,984,6.891625897
CM500,24,T24,R4,2402,1763,3466,8.15075647
CM500,24,T24,R5,2398,3343,81.4,4.399375273
CM500,24,T24,R2,3460,4350,4334,8.374246182
CM500,24,T24,R5,1945,1335,195,5.272999559
CM500,24,T24,R4,3169,2232,2693,7.898411093
CM500,24,T24,R4,2120,1858,2382,7.77569575
CM500,24,T24,R5,2006,1738,459,6.12905021
CM500,24,T24,R5,2988,1894,204,5.318119994
CM500,24,T24,R4,2160,2381,3712,8.219326094
CM500,24,T24,R2,2889,1796,863,6.760414691
CM500,24,T24,R2,1668,1607,924,6.828712072
CM500,24,T24,R5,2894,3334,242,5.488937726
CM500,24,T24,R4,2008,2004,1251,7.13169851
CM500,24,T24,R2,1969,2114,484,6.182084907
CM500,24,T24,R4,2598,1891,4663,8.447414297
CM500,24,T24,R4,2492,1796,3969,8.286269453
CM500,24,T24,R5,1880,1742,288,5.66296048
CM500,24,T24,R4,2023,2259,2663,7.887208586
CM500,24,T24,R2,2679,2642,1030,6.937314081
CM500,24,T24,R5,2150,2395,97.6,4.580877493
CM500,24,T24,R2,2916,2246,690,6.536691598
CM500,24,T24,R2,2257,2493,650,6.476972363
CM500,24,T24,R4,2639,1956,4626,8.439447843
CM500,24,T24,R4,2390,1786,2820,7.944492164
CM500,24,T24,R2,2184,2367,776,6.65415252
CM500,24,T24,R4,2818,3002,1520,7.326465614
CM500,24,T24,R5,2127,2246,443,6.09356977
CM500,24,T24,R4,2898,2304,1818,7.505492275
CM500,24,T24,R4,2453,1815,3591,8.186185994
CM500,24,T24,R5,2583,1969,173,5.153291594
CM500,24,T24,R4,2489,1826,3343,8.114623886
CM500,24,T24,R5,1862,1515,403,5.998936562
CM500,24,T24,R4,2363,1831,2570,7.851661178
CM500,24,T24,R4,2567,2819,4480,8.407378325
CM500,24,T24,R4,2404,1357,3502,8.161089513
CM500,24,T24,R5,2487,2504,144,4.9698133
CM500,24,T24,R5,2778,1772,466,6.144185634
CM500,24,T24,R4,2637,3810,4647,8.443977129
CM500,24,T24,R5,1668,1559,178,5.18178355
CM500,24,T24,R2,1719,1329,810,6.697034248
CM500,24,T24,R4,2707,2997,3084,8.033982735
CM500,24,T24,R4,3046,2649,3977,8.288283045
CM500,24,T24,R4,2301,1969,1440,7.272398393
CM500,24,T24,R4,2265,1734,2148,7.672292456
CM500,24,T24,R4,2258,2425,3958,8.283494126
CM500,24,T24,R5,2349,2458,50.9,3.929862924
CM500,24,T24,R5,2613,2957,162,5.087596335
CM500,24,T24,R4,2400,1938,2711,7.905072849
CM500,24,T24,R5,1959,1180,182,5.204006687
CM500,24,T24,R4,1951,1186,1235,7.118826249
CM500,24,T24,R5,1745,2095,380,5.940171253
CM500,24,T24,R4,2440,1633,3074,8.030734924
CM500,24,T24,R4,2080,1307,2925,7.98104976
CM500,24,T24,R5,1620,1834,121,4.795790546
CM500,24,T24,R2,3019,4221,856,6.752270376
CM500,24,T24,R2,2446,1604,1186,7.07834158
CM500,24,T24,R2,1809,1791,487,6.188264123
CM500,24,T24,R5,2004,1895,194,5.267858159
CM500,24,T24,R4,2921,3850,3643,8.200562797
CM500,24,T24,R4,2025,1720,1903,7.551186867
CM500,24,T24,R4,2000,2254,1766,7.476472381
CM500,24,T24,R5,2062,1812,177,5.176149733
CM500,24,T24,R5,1705,1910,160,5.075173815
CM500,24,T24,R5,2819,2234,615,6.421622268
CM500,24,T24,R4,2043,2522,1313,7.180069874
CM500,24,T24,R4,2342,1588,1504,7.315883505
CM500,24,T24,R4,2396,1275,2554,7.845416037
CM500,24,T24,R2,2335,1946,1121,7.021976423
CM500,24,T24,R2,1879,2195,785,6.665683718
CM500,24,T24,R4,2210,1654,2265,7.725330038
CM500,24,T24,R4,2381,1754,3251,8.08671792
CM500,24,T24,R2,2638,1971,667,6.502790046
CM500,24,T24,R5,2671,2105,62.8,4.139955073
CM500,24,T24,R2,2219,1888,1135,7.03438793
CM500,24,T24,R5,2107,3262,84.5,4.436751534
CM500,24,T24,R4,2326,2572,3734,8.225235324
CM500,24,T24,R4,2731,2495,1754,7.469654173
CM500,24,T24,R2,2471,2164,1020,6.927557906
CM500,24,T24,R5,2181,1353,275,5.616771098
CM500,24,T24,R4,1956,1938,1752,7.468513271
CM500,24,T24,R4,2291,1903,1305,7.17395832
CM500,24,T24,R2,2638,1786,678,6.519147288
CM500,24,T24,R4,2533,1569,2687,7.896180609
CM500,24,T24,R2,2054,1839,671,6.508769137
CM500,24,T24,R4,2573,3891,2887,7.96797318
CM500,24,T24,R4,2086,2614,2296,7.738923757
CM500,24,T24,R5,2145,2340,59.5,4.085976313
CM500,24,T24,R5,1973,2676,246,5.505331536
CM500,24,T24,R5,1794,1768,367,5.905361848
CM500,24,T24,R2,2339,1686,541,6.293419279
CM500,24,T24,R4,2027,1592,2341,7.758333467
CM500,24,T24,R4,3012,4320,5032,8.523572798
CM500,24,T24,R5,2341,1827,375,5.926926026
CM500,24,T24,R5,2011,1815,92.7,4.529368473
CM500,24,T24,R4,2325,1279,1517,7.324489979
CM500,24,T24,R5,1926,2624,106,4.663439094
CM500,24,T24,R5,2259,1523,247,5.509388337
CM500,24,T24,R4,2178,1878,3664,8.206310726
CM500,24,T24,R5,1951,2414,70.2,4.251348311
CM500,24,T24,R4,1845,1996,2092,7.645875825
CM500,24,T24,R5,1995,1983,173,5.153291594
CM500,24,T24,R5,1951,1516,80.8,4.391976966
CM500,24,T24,R4,2100,1825,2499,7.823645931
CM500,24,T24,R4,2193,1519,1347,7.205635176
CM500,24,T24,R2,1783,2274,770,6.646390515
CM500,24,T24,R5,2668,2479,449,6.107022888
CM500,24,T24,R2,2227,1868,811,6.698268054
CM500,24,T24,R4,2038,1990,1774,7.480992163
CM500,24,T24,R5,2768,2192,75.8,4.328098293
CM500,24,T24,R4,1784,2403,1619,7.389563954
CM500,24,T24,R5,2527,2273,176,5.170483995
CM500,24,T24,R4,2365,1625,3473,8.152774053
CM500,24,T24,R4,1647,2165,2243,7.715569535
CM500,24,T24,R5,3194,3313,105,4.65396035
CM500,24,T24,R5,2368,2166,301,5.707110265
CM500,24,T24,R3,2708,1526,19.2,2.954910279
CM500,24,T24,R4,2758,2705,3659,8.204945165
CM500,24,T24,R5,2415,2935,189,5.241747015
CM500,24,T24,R5,2402,2061,139,4.934473933
CM500,24,T24,R4,3198,2443,2781,7.930565854
CM500,24,T24,R2,1622,2322,950,6.856461985
CM500,24,T24,R4,2095,1514,2265,7.725330038
CM500,24,T24,R2,2035,1736,1131,7.030857476
CM500,24,T24,R4,2490,2558,2611,7.867488569
CM500,24,T24,R4,2269,2630,1819,7.506042179
CM500,24,T24,R5,2520,2943,170,5.135798437
CM500,24,T24,R4,2593,2550,2486,7.818430272
CM500,24,T24,R4,2056,2137,3840,8.253227646
CM500,24,T24,R4,2536,1878,2001,7.601402335
CM500,24,T24,R4,2941,2877,5106,8.538171598
CM500,24,T24,R4,2407,2372,3537,8.171034189
CM500,24,T24,R4,1924,1437,1774,7.480992163
CM500,24,T24,R2,2464,2290,745,6.613384218
CM500,24,T24,R4,2049,1843,1272,7.148345744
CM500,24,T24,R5,2206,2669,60.1,4.096009842
CM500,24,T24,R2,2648,2606,1121,7.021976423
CM500,24,T24,R4,2137,2329,3444,8.144388866
CM500,24,T24,R2,1983,1652,834,6.726233402
CM500,24,T24,R2,2390,2371,1183,7.075808864
CM500,24,T24,R5,1632,2516,201,5.303304908
CM500,24,T24,R2,1622,1742,36.6,3.60004824
CM500,24,T24,R5,2497,1962,86.4,4.458987676
CM500,24,T24,R2,2275,1596,698,6.548219103
CM500,24,T24,R3,2877,1588,39.6,3.678829118
CM500,24,T24,R4,2187,1781,2260,7.723120092
CM500,24,T24,R5,1680,2495,65.5,4.182050143
CM500,24,T24,R4,1715,1629,1177,7.070724107
CM500,24,T24,R3,2253,1651,32.9,3.493472658
CM500,24,T24,R4,2245,1530,3300,8.101677747
CM500,24,T24,R5,2864,2436,488,6.190315406
CM500,24,T24,R2,2006,1701,590,6.380122537
CM500,24,T24,R5,2188,2104,70.8,4.259859001
CM500,24,T24,R4,2254,1404,3258,8.088868789
CM500,24,T24,R5,2200,2258,53.4,3.977810746
CM500,24,T24,R4,2991,2946,3515,8.164794804
CM500,24,T24,R3,1855,1390,15.3,2.727852828
CM500,24,T24,R2,1769,2260,655,6.484635236
CM500,24,T24,R4,2490,1506,2197,7.694848072
CM500,24,T24,R4,3106,3060,1716,7.44775128
CM500,24,T24,R5,2837,2279,88.6,4.484131858
CM500,24,T24,R2,2128,1914,727,6.588926478
CM500,24,T24,R5,2282,1935,74.4,4.309455942
CM500,24,T24,R5,2626,2701,173,5.153291594
CM500,24,T24,R5,2508,2753,479,6.171700597
CM500,24,T24,R2,2044,2018,717,6.575075841
CM500,24,T24,R5,2705,1982,185,5.220355825
CM500,24,T24,R5,2113,2450,70,4.248495242
CM500,24,T24,R4,2695,1953,1420,7.258412151
CM500,24,T24,R4,2558,3114,3793,8.240912542
CM500,24,T24,R4,1744,1555,2644,7.880048201
CM500,24,T24,R2,1663,1687,25,3.218875825
CM500,24,T24,R5,3154,2765,112,4.718498871
CM500,24,T24,R4,2342,1771,2876,7.964155719
CM500,24,T24,R3,2426,2240,45.2,3.811097087
CM500,24,T24,R5,2030,2709,66,4.189654742
CM500,24,T24,R4,2323,2151,1461,7.286876412
CM500,24,T24,R4,1575,2084,2539,7.839525582
CM500,24,T24,R4,1629,2168,2107,7.653020414
CM500,24,T24,R5,2856,2789,146,4.983606622
CM500,24,T24,R4,2640,3079,1479,7.299121463
CM500,24,T24,R4,1903,1961,3464,8.15017927
CM500,24,T24,R4,2452,1584,2947,7.988542983
CM500,24,T24,R4,2687,1784,3912,8.271804031
CM500,24,T24,R4,1955,1618,1581,7.365812837
CM500,24,T24,R2,2479,2631,904,6.80682936
CM25,48,T48,R4,2868,3072,4871,8.491054534
CM25,48,T48,R4,2651,3103,3083,8.033658428
CM25,48,T48,R4,1740,2567,3247,8.085486772
CM25,48,T48,R4,2428,2440,4746,8.465057437
CM25,48,T48,R4,2462,2888,3984,8.290041619
CM25,48,T48,R5,2624,3168,159,5.068904202
CM25,48,T48,R5,2319,2230,97.4,4.578826211
CM25,48,T48,R4,2592,2864,4837,8.484049973
CM25,48,T48,R4,1639,2413,3270,8.092545264
CM25,48,T48,R5,2477,3364,303,5.713732806
CM25,48,T48,R5,1999,2172,190,5.247024072
CM25,48,T48,R4,2154,2418,3279,8.095293777
CM25,48,T48,R4,2335,2941,4564,8.425954711
CM25,48,T48,R4,2642,3692,4788,8.473868067
CM25,48,T48,R4,2308,2650,4476,8.406485069
CM25,48,T48,R5,1581,2274,246,5.505331536
CM25,48,T48,R5,2363,3095,530,6.272877007
CM25,48,T48,R4,2650,2877,4473,8.405814603
CM25,48,T48,R5,2836,3465,254,5.537334267
CM25,48,T48,R4,2212,2591,3705,8.217438538
CM25,48,T48,R4,2822,3663,2632,7.875499292
CM25,48,T48,R4,2189,2707,3827,8.249836485
CM25,48,T48,R4,1895,2498,3647,8.201660191
CM25,48,T48,R2,2347,2361,1120,7.021083964
CM25,48,T48,R5,2573,3471,402,5.996452089
CM25,48,T48,R4,2722,3403,4759,8.467792841
CM25,48,T48,R4,2418,2589,4460,8.402904045
CM25,48,T48,R4,1933,2518,3363,8.120588712
CM25,48,T48,R4,1884,1867,1535,7.33628566
CM25,48,T48,R4,1700,2715,3249,8.086102536
CM25,48,T48,R4,2315,2563,3200,8.070906089
CM25,48,T48,R5,2121,2827,424,6.049733455
CM25,48,T48,R4,2855,3321,5324,8.57998018
CM25,48,T48,R4,2324,2743,4633,8.440959885
CM25,48,T48,R5,1685,2476,53.9,3.987130478
CM25,48,T48,R5,2630,3087,64.1,4.160444364
CM25,48,T48,R4,1797,1767,1137,7.036148494
CM25,48,T48,R4,2843,3824,5150,8.546751994
CM25,48,T48,R4,1978,2329,4018,8.298539545
CM25,48,T48,R4,2367,2720,2373,7.771910256
CM25,48,T48,R4,2370,3004,4099,8.318498321
CM25,48,T48,R4,2281,2927,3996,8.29304914
CM25,48,T48,R5,3205,3606,209,5.342334252
CM25,48,T48,R4,2507,3551,4923,8.50167338
CM25,48,T48,R5,2046,2497,77.6,4.351567427
CM25,48,T48,R4,2699,3251,4829,8.482394686
CM25,48,T48,R5,2413,2265,107,4.672828834
CM25,48,T48,R4,2570,2675,4041,8.304247465
CM25,48,T48,R4,2427,3010,3100,8.03915739
CM25,48,T48,R4,2493,2631,4456,8.402006782
CM25,48,T48,R4,2873,3954,4946,8.506334448
CM25,48,T48,R5,2651,3362,140,4.941642423
CM25,48,T48,R4,2079,2687,3906,8.270269111
CM25,48,T48,R2,2229,2504,517,6.248042875
CM25,48,T48,R4,2773,2620,3546,8.173575487
CM25,48,T48,R4,2307,2671,1743,7.463363046
CM25,48,T48,R4,2605,3002,4823,8.48115142
CM25,48,T48,R4,1851,2560,3385,8.127109185
CM25,48,T48,R4,2241,2475,3846,8.254788926
CM25,48,T48,R5,2091,2507,136,4.912654886
CM25,48,T48,R5,2244,2820,136,4.912654886
CM25,48,T48,R4,2621,2371,2897,7.971430998
CM25,48,T48,R4,2567,2988,1627,7.394493107
CM25,48,T48,R4,2392,2171,3672,8.208491752
CM25,48,T48,R4,2791,2871,4662,8.44719982
CM25,48,T48,R4,1821,2242,3317,8.106816039
CM25,48,T48,R4,2280,2388,3954,8.282483004
CM25,48,T48,R4,2804,3304,5613,8.632840615
CM25,48,T48,R4,2406,2560,4169,8.335431478
CM25,48,T48,R5,2103,2655,270,5.598421959
CM25,48,T48,R4,2645,2864,4934,8.503905297
CM25,48,T48,R4,2092,2873,3881,8.263848131
CM25,48,T48,R5,1601,2419,99.4,4.599152114
CM25,48,T48,R4,2002,2893,3984,8.290041619
CM25,48,T48,R4,2557,2917,4166,8.334711622
CM25,48,T48,R4,2405,2733,4285,8.362875831
CM25,48,T48,R4,3178,3724,5234,8.562931083
CM25,48,T48,R4,2408,2591,4813,8.479075869
CM25,48,T48,R4,2542,3183,4342,8.37609035
CM25,48,T48,R4,2268,2166,4371,8.382747095
CM25,48,T48,R4,2535,3373,4499,8.411610429
CM25,48,T48,R4,2311,2995,4454,8.401557848
CM25,48,T48,R2,2194,3056,1144,7.042286172
CM25,48,T48,R4,1878,2687,2243,7.715569535
CM25,48,T48,R4,2679,3054,4917,8.500453867
CM25,48,T48,R4,2738,3398,5284,8.572438666
CM25,48,T48,R4,2512,2533,4720,8.459564079
CM25,48,T48,R5,1985,2353,365,5.899897354
CM25,48,T48,R5,2417,2770,108,4.682131227
CM25,48,T48,R4,1778,2421,3353,8.117610746
CM25,48,T48,R4,2552,3083,5022,8.52158354
CM25,48,T48,R4,2561,2605,1256,7.135687347
CM25,48,T48,R4,2418,2017,4667,8.448271746
CM25,48,T48,R4,2360,2576,3989,8.291295852
CM25,48,T48,R5,2172,2386,220,5.393627546
CM25,48,T48,R4,1930,2489,3852,8.256347773
CM25,48,T48,R4,2950,2753,2300,7.740664402
CM25,48,T48,R4,2944,3652,3628,8.196436811
CM25,48,T48,R4,2089,2432,3972,8.287025025
CM25,48,T48,R4,2263,3541,4434,8.39705739
CM25,48,T48,R4,2506,3062,4568,8.426830751
CM25,48,T48,R4,2243,2359,2357,7.765144903
CM25,48,T48,R4,2456,2772,4100,8.318742253
CM25,48,T48,R4,1865,2674,3375,8.124150603
CM25,48,T48,R4,2530,2554,4628,8.439880088
CM25,48,T48,R4,2314,2748,3060,8.026170195
CM25,48,T48,R4,2334,2629,4413,8.392310009
CM25,48,T48,R5,1954,2347,155,5.043425117
CM25,48,T48,R5,2366,3309,169,5.129898715
CM25,48,T48,R4,2513,2880,4691,8.453401058
CM25,48,T48,R4,2053,2681,3202,8.071530894
CM25,48,T48,R4,2558,3149,3824,8.249052274
CM25,48,T48,R5,2129,2615,213,5.361292166
CM25,48,T48,R4,2840,3418,5332,8.581481681
CM25,48,T48,R5,2049,2847,214,5.365976015
CM25,48,T48,R4,2720,3225,4999,8.516993171
CM25,48,T48,R4,2595,2869,4747,8.465268119
CM25,48,T48,R4,2847,3282,1916,7.557994959
CM25,48,T48,R4,2101,2292,3889,8.265907334
CM25,48,T48,R4,2602,2994,4408,8.391176351
CM25,48,T48,R4,2467,3106,4841,8.48487659
CM25,48,T48,R4,2751,3313,5392,8.592671653
CM25,48,T48,R5,2416,2904,133,4.890349128
CM25,48,T48,R4,2298,2972,3991,8.291797105
CM25,48,T48,R4,2828,3357,5011,8.519390775
CM25,48,T48,R5,2528,3009,83.1,4.420044702
CM25,48,T48,R2,1861,2523,554,6.317164687
CM25,48,T48,R4,2711,3398,4967,8.510571315
CM25,48,T48,R4,2384,2960,2967,7.99530662
CM25,48,T48,R4,2391,2345,4517,8.415603336
CM25,48,T48,R5,2648,3001,143,4.96284463
CM25,48,T48,R4,2394,3087,1697,7.436617265
CM25,48,T48,R4,1530,2274,3098,8.038512021
CM25,48,T48,R4,3195,5314,6052,8.708144075
CM25,48,T48,R4,2250,3303,4610,8.435983136
CM25,48,T48,R5,2198,2738,157,5.056245805
CM25,48,T48,R5,1842,2492,117,4.762173935
CM25,48,T48,R4,2109,2570,3433,8.141189793
CM25,48,T48,R5,2164,2663,384,5.950642553
CM25,48,T48,R5,2156,3074,94.6,4.549657476
CM25,48,T48,R5,2557,3360,249,5.517452896
CM25,48,T48,R5,2834,3052,98.8,4.593097605
CM25,48,T48,R4,1818,2119,1468,7.291656209
CM25,48,T48,R4,2007,2509,3939,8.278682163
CM25,48,T48,R5,1694,2240,266,5.583496309
CM25,48,T48,R4,2432,3090,4036,8.303009381
CM25,48,T48,R4,2074,2732,4053,8.307212627
CM25,48,T48,R4,1949,2142,1363,7.217443432
CM25,48,T48,R5,2688,3278,178,5.18178355
CM25,48,T48,R4,2473,2935,4873,8.491465043
CM25,48,T48,R4,2137,2409,4212,8.345692873
CM25,48,T48,R4,1639,1635,1804,7.497761701
CM25,48,T48,R5,1962,1849,176,5.170483995
CM25,48,T48,R4,1580,1733,2839,7.951207156
CM25,48,T48,R5,2294,2815,206,5.327876169
CM25,48,T48,R5,2682,3419,401,5.993961427
CM25,48,T48,R4,2512,1955,4293,8.364741068
CM25,48,T48,R5,2078,2526,318,5.762051383
CM25,48,T48,R4,2042,2376,3794,8.24117615
CM25,48,T48,R5,2592,3450,118,4.770684624
CM25,48,T48,R4,2044,2819,3183,8.065579427
CM25,48,T48,R5,2631,3957,189,5.241747015
CM25,48,T48,R5,2101,2789,135,4.905274778
CM25,48,T48,R4,2122,3339,4149,8.33062262
CM25,48,T48,R4,2257,2876,4483,8.408047744
CM25,48,T48,R4,2145,2847,3962,8.284504227
CM25,48,T48,R4,2620,3313,4893,8.495560891
CM25,48,T48,R4,1643,2615,3066,8.028129059
CM25,48,T48,R4,2541,3330,4828,8.482187582
CM25,48,T48,R4,2677,3775,5408,8.595634618
CM25,48,T48,R5,3179,2555,78.2,4.359269648
CM25,48,T48,R5,1887,2629,119,4.779123493
CM25,48,T48,R4,1789,2698,3484,8.155936338
CM25,48,T48,R4,2166,3016,4096,8.317766167
CM25,48,T48,R5,2457,3136,175,5.164785974
CM25,48,T48,R4,1650,2584,3320,8.107720062
CM25,48,T48,R4,2048,2945,3731,8.224431573
CM25,48,T48,R5,2461,3074,326,5.786897381
CM25,48,T48,R4,2258,2769,3036,8.018296139
CM25,48,T48,R4,1668,2057,3234,8.08147504
CM25,48,T48,R4,2800,3368,4749,8.465689349
CM25,48,T48,R4,1568,2109,2388,7.778211475
CM25,48,T48,R5,1968,2441,90.5,4.505349851
CM25,48,T48,R5,2255,2419,57.6,4.053522568
CM25,48,T48,R2,3285,3317,6656,8.803273983
CM25,48,T48,R5,2304,2280,234,5.455321115
CM25,48,T48,R5,2510,2915,198,5.288267031
CM25,48,T48,R4,1733,2819,3534,8.170185653
CM25,48,T48,R2,3283,4086,6234,8.73777346
CM25,48,T48,R4,1789,2242,3529,8.168769824
CM25,48,T48,R4,2649,3564,4489,8.409385239
CM25,48,T48,R4,1996,1935,3879,8.263332667
CM25,48,T48,R5,2334,2333,129,4.859812404
CM25,48,T48,R4,2315,2651,3215,8.075582637
CM25,48,T48,R4,2082,2779,3881,8.263848131
CM25,48,T48,R4,2537,3412,4686,8.452334619
CM25,48,T48,R4,1577,1281,3182,8.065265209
CM25,48,T48,R4,1540,1662,2966,7.994969523
CM25,48,T48,R4,1812,2781,2097,7.648263031
CM25,48,T48,R4,2388,3515,4248,8.354203563
CM25,48,T48,R4,2189,2806,4300,8.366370302
CM25,48,T48,R4,2090,3071,3386,8.127404563
CM25,48,T48,R2,2700,3533,646,6.470799504
CM25,48,T48,R2,2146,3209,609,6.411818268
CM25,48,T48,R5,2681,3288,207,5.332718793
CM25,48,T48,R4,1966,2773,1971,7.586296307
CM25,48,T48,R5,2680,3966,280,5.634789603
CM25,48,T48,R4,1716,2600,3158,8.057694195
CM25,48,T48,R4,2088,2949,4208,8.344742754
CM25,48,T48,R4,2123,2456,3969,8.286269453
CM25,48,T48,R5,2199,2291,93.5,4.537961436
CM25,48,T48,R4,1565,2476,2257,7.721791777
CM25,48,T48,R4,1607,2331,1236,7.119635638
CM25,48,T48,R5,2292,2715,237,5.468060141
CM25,48,T48,R4,1928,1919,3474,8.153061947
CM25,48,T48,R4,2198,2988,4265,8.35819746
CM25,48,T48,R4,1846,2732,3582,8.183676583
CM25,48,T48,R5,2303,3264,212,5.356586275
CM25,48,T48,R4,2319,2777,4609,8.435766193
CM25,48,T48,R4,2527,3057,3618,8.193676666
CM25,48,T48,R4,1659,2335,3010,8.009695358
CM25,48,T48,R5,1979,2382,230,5.438079309
CM25,48,T48,R4,1829,2280,3535,8.170468578
CM25,48,T48,R2,2886,3489,1174,7.068172
CM25,48,T48,R2,1610,1942,60.8,4.107589789
CM25,48,T48,R4,2191,2700,2528,7.835183755
CM25,48,T48,R4,2526,2832,4238,8.351846739
CM25,48,T48,R4,1807,2664,3439,8.14293601
CM25,48,T48,R4,2515,2824,3066,8.028129059
CM25,48,T48,R4,2714,2133,1576,7.36264527
CM25,48,T48,R4,2539,2930,3483,8.15564927
CM25,48,T48,R4,1911,3014,3743,8.227642708
CM25,48,T48,R5,2356,3179,203,5.313205979
CM25,48,T48,R4,2143,2863,3806,8.244334048
CM25,48,T48,R4,2257,2654,1859,7.527793988
CM25,48,T48,R4,2288,2776,4250,8.354674262
CM25,48,T48,R5,1847,2735,188,5.236441963
CM25,48,T48,R4,2248,3100,4139,8.328209492
CM25,48,T48,R4,2203,2312,2628,7.87397838
CM25,48,T48,R4,2509,2883,3956,8.282988693
CM25,48,T48,R4,2683,3304,5076,8.532278829
CM25,48,T48,R4,2610,2835,4602,8.434246271
CM25,48,T48,R5,2876,3147,213,5.361292166
CM25,48,T48,R4,2508,2556,4538,8.420241665
CM25,48,T48,R4,2855,3356,4989,8.514990768
CM25,48,T48,R5,2210,3347,218,5.384495063
CM25,48,T48,R5,2240,2884,315,5.752572639
CM25,48,T48,R4,2178,3070,3277,8.094683649
CM25,48,T48,R4,2238,2724,4138,8.327967858
CM25,48,T48,R4,2456,3384,2071,7.635786861
CM25,48,T48,R4,2613,2758,4713,8.458079927
CM25,48,T48,R4,2270,2820,4570,8.427268484
CM25,48,T48,R4,2859,3538,2832,7.948738455
CM25,48,T48,R4,2452,2975,4538,8.420241665
CM25,48,T48,R5,2253,2601,192,5.257495372
CM25,48,T48,R5,2353,3078,272,5.605802066
CM25,48,T48,R4,1881,2646,3331,8.111027838
CM25,48,T48,R4,1915,2385,3834,8.251663924
CM25,48,T48,R4,2842,2960,4901,8.497194545
CM25,48,T48,R4,1964,2733,1154,7.050989447
CM25,48,T48,R5,2297,2334,99.7,4.602165677
CM25,48,T48,R4,1822,1916,3744,8.227909838
CM25,48,T48,R4,2654,3157,2323,7.750614733
CM25,48,T48,R5,2246,2373,79.6,4.377014093
CM25,48,T48,R4,2164,3212,4384,8.385716829
CM25,48,T48,R4,2527,3441,4801,8.476579509
CM25,48,T48,R2,2177,3041,685,6.529418838
CM25,48,T48,R5,2274,2878,199,5.293304825
CM25,48,T48,R4,2819,3584,5401,8.594339401
CM25,48,T48,R4,2102,2308,2640,7.878534196
CM25,48,T48,R4,2366,2510,4334,8.374246182
CM25,48,T48,R5,2727,2954,317,5.758901774
CM25,48,T48,R4,2220,2918,3800,8.242756346
CM25,48,T48,R4,1837,2435,3245,8.084870629
CM25,48,T48,R5,2252,3054,144,4.9698133
CM25,48,T48,R4,2989,3456,5458,8.604837701
CM25,48,T48,R4,1580,2084,2433,7.796880343
CM25,48,T48,R4,1864,1987,3729,8.22389538
CM25,48,T48,R4,2463,3010,2008,7.604894481
CM25,48,T48,R4,1708,2331,3440,8.14322675
CM25,48,T48,R4,2273,2185,4420,8.393894975
CM25,48,T48,R4,2512,3323,3905,8.270013062
CM25,48,T48,R5,2813,3091,171,5.141663557
CM25,48,T48,R4,1913,2947,3662,8.205764725
CM25,48,T48,R4,2874,3495,4853,8.487352349
CM25,48,T48,R4,1782,2075,3628,8.196436811
CM25,48,T48,R5,1929,2998,113,4.727387819
CM25,48,T48,R4,2238,2506,3567,8.179480185
CM25,48,T48,R4,2580,3949,5263,8.568456485
CM25,48,T48,R4,2504,3392,4828,8.482187582
CM25,48,T48,R4,1972,2679,3788,8.239593454
CM25,48,T48,R4,2311,2694,3166,8.06022424
CM25,48,T48,R4,1999,2179,3334,8.111928063
CM25,48,T48,R4,1653,1394,3366,8.121480375
CM25,48,T48,R4,2024,2375,2954,7.990915463
CM25,48,T48,R4,1956,2115,3124,8.046869511
CM25,48,T48,R4,2332,2656,4158,8.332789468
CM25,48,T48,R4,2671,3473,5088,8.534640105
CM25,48,T48,R4,2210,2421,2980,7.999678579
CM25,48,T48,R4,1904,2844,3463,8.149890544
CM25,48,T48,R4,2041,2311,3190,8.067776196
CM25,48,T48,R3,2413,2711,50.2,3.916015027
CM25,48,T48,R4,1684,2212,2954,7.990915463
CM25,48,T48,R4,2402,2752,3452,8.146709052
CM25,48,T48,R4,1827,2185,3747,8.228710799
CM25,48,T48,R4,1848,2622,3726,8.223090551
CM25,48,T48,R5,1860,2351,203,5.313205979
CM25,48,T48,R5,1935,2398,106,4.663439094
CM25,48,T48,R5,2434,2763,80.9,4.393213824
CM25,48,T48,R5,2115,2600,94.3,4.54648119
CM25,48,T48,R4,2795,3302,5103,8.537583881
CM25,48,T48,R4,2508,3124,3197,8.069968149
CM25,48,T48,R4,2522,2996,3883,8.26436333
CM25,48,T48,R4,2272,3687,4447,8.399984991
CM25,48,T48,R4,1560,2081,2827,7.946971358
CM25,48,T48,R4,1942,2835,3346,8.115520882
CM25,48,T48,R4,2110,2245,3332,8.111328003
CM25,48,T48,R4,2516,3323,4657,8.446126743
CM25,48,T48,R4,2576,3549,4707,8.456806041
